filename,classNum,className
1-182.wav,1,Anger
1-183.wav,1,Anger
1-184.wav,1,Anger
1-185.wav,1,Anger
1-186.wav,1,Anger
1-187.wav,1,Anger
1-188.wav,1,Anger
1-189.wav,1,Anger
1-19.wav,1,Anger
1-190.wav,1,Anger
1-191.wav,1,Anger
1-192.wav,1,Anger
1-193.wav,1,Anger
1-194.wav,1,Anger
1-195.wav,1,Anger
1-196.wav,1,Anger
1-197.wav,1,Anger
1-198.wav,1,Anger
1-199.wav,1,Anger
1-2.wav,1,Anger
1-20.wav,1,Anger
1-200.wav,1,Anger
1-201.wav,1,Anger
1-202.wav,1,Anger
1-203.wav,1,Anger
1-204.wav,1,Anger
1-205.wav,1,Anger
1-206.wav,1,Anger
1-207.wav,1,Anger
1-208.wav,1,Anger
1-209.wav,1,Anger
1-21.wav,1,Anger
1-210.wav,1,Anger
1-211.wav,1,Anger
1-212.wav,1,Anger
1-213.wav,1,Anger
1-214.wav,1,Anger
1-215.wav,1,Anger
1-216.wav,1,Anger
1-217.wav,1,Anger
1-218.wav,1,Anger
1-219.wav,1,Anger
1-22.wav,1,Anger
1-220.wav,1,Anger
1-221.wav,1,Anger
1-222.wav,1,Anger
1-223.wav,1,Anger
1-224.wav,1,Anger
1-225.wav,1,Anger
1-226.wav,1,Anger
1-227.wav,1,Anger
1-228.wav,1,Anger
1-229.wav,1,Anger
1-23.wav,1,Anger
1-230.wav,1,Anger
1-231.wav,1,Anger
1-232.wav,1,Anger
1-233.wav,1,Anger
1-234.wav,1,Anger
1-235.wav,1,Anger
1-236.wav,1,Anger
1-237.wav,1,Anger
1-238.wav,1,Anger
1-239.wav,1,Anger
1-24.wav,1,Anger
1-240.wav,1,Anger
1-25.wav,1,Anger
1-26.wav,1,Anger
1-27.wav,1,Anger
1-28.wav,1,Anger
1-29.wav,1,Anger
1-3.wav,1,Anger
1-30.wav,1,Anger
1-31.wav,1,Anger
1-32.wav,1,Anger
1-33.wav,1,Anger
1-34.wav,1,Anger
1-35.wav,1,Anger
1-36.wav,1,Anger
1-37.wav,1,Anger
1-38.wav,1,Anger
1-39.wav,1,Anger
1-4.wav,1,Anger
1-40.wav,1,Anger
1-41.wav,1,Anger
1-42.wav,1,Anger
1-43.wav,1,Anger
1-44.wav,1,Anger
1-45.wav,1,Anger
1-46.wav,1,Anger
1-47.wav,1,Anger
1-48.wav,1,Anger
1-49.wav,1,Anger
1-5.wav,1,Anger
1-50.wav,1,Anger
1-51.wav,1,Anger
1-52.wav,1,Anger
1-53.wav,1,Anger
1-54.wav,1,Anger
1-55.wav,1,Anger
1-56.wav,1,Anger
1-57.wav,1,Anger
1-58.wav,1,Anger
1-59.wav,1,Anger
1-6.wav,1,Anger
1-60.wav,1,Anger
1-61.wav,1,Anger
1-62.wav,1,Anger
1-63.wav,1,Anger
1-64.wav,1,Anger
1-65.wav,1,Anger
1-66.wav,1,Anger
1-67.wav,1,Anger
1-68.wav,1,Anger
1-69.wav,1,Anger
1-7.wav,1,Anger
1-70.wav,1,Anger
1-71.wav,1,Anger
1-72.wav,1,Anger
1-73.wav,1,Anger
1-74.wav,1,Anger
1-75.wav,1,Anger
1-76.wav,1,Anger
1-77.wav,1,Anger
1-78.wav,1,Anger
1-79.wav,1,Anger
1-8.wav,1,Anger
1-80.wav,1,Anger
1-81.wav,1,Anger
1-82.wav,1,Anger
1-83.wav,1,Anger
1-84.wav,1,Anger
1-85.wav,1,Anger
1-86.wav,1,Anger
1-87.wav,1,Anger
1-88.wav,1,Anger
1-89.wav,1,Anger
1-9.wav,1,Anger
1-90.wav,1,Anger
1-91.wav,1,Anger
1-92.wav,1,Anger
1-93.wav,1,Anger
1-94.wav,1,Anger
1-95.wav,1,Anger
1-96.wav,1,Anger
1-97.wav,1,Anger
1-98.wav,1,Anger
1-99.wav,1,Anger
2-1.wav,2,Anxious
2-10.wav,2,Anxious
2-100.wav,2,Anxious
2-101.wav,2,Anxious
2-102.wav,2,Anxious
2-103.wav,2,Anxious
2-104.wav,2,Anxious
2-105.wav,2,Anxious
2-106.wav,2,Anxious
2-107.wav,2,Anxious
2-108.wav,2,Anxious
2-109.wav,2,Anxious
2-11.wav,2,Anxious
2-110.wav,2,Anxious
2-111.wav,2,Anxious
2-112.wav,2,Anxious
2-113.wav,2,Anxious
2-114.wav,2,Anxious
2-115.wav,2,Anxious
2-116.wav,2,Anxious
2-117.wav,2,Anxious
2-118.wav,2,Anxious
2-119.wav,2,Anxious
2-12.wav,2,Anxious
2-120.wav,2,Anxious
2-121.wav,2,Anxious
2-122.wav,2,Anxious
2-123.wav,2,Anxious
2-124.wav,2,Anxious
2-125.wav,2,Anxious
2-126.wav,2,Anxious
2-127.wav,2,Anxious
2-128.wav,2,Anxious
2-129.wav,2,Anxious
2-13.wav,2,Anxious
2-130.wav,2,Anxious
2-131.wav,2,Anxious
2-132.wav,2,Anxious
2-133.wav,2,Anxious
2-134.wav,2,Anxious
2-135.wav,2,Anxious
2-136.wav,2,Anxious
2-137.wav,2,Anxious
2-138.wav,2,Anxious
2-139.wav,2,Anxious
2-14.wav,2,Anxious
2-140.wav,2,Anxious
2-141.wav,2,Anxious
2-142.wav,2,Anxious
2-143.wav,2,Anxious
2-144.wav,2,Anxious
2-145.wav,2,Anxious
2-146.wav,2,Anxious
2-147.wav,2,Anxious
2-148.wav,2,Anxious
2-149.wav,2,Anxious
2-15.wav,2,Anxious
2-150.wav,2,Anxious
2-151.wav,2,Anxious
2-152.wav,2,Anxious
2-153.wav,2,Anxious
2-154.wav,2,Anxious
2-155.wav,2,Anxious
2-156.wav,2,Anxious
2-157.wav,2,Anxious
2-158.wav,2,Anxious
2-159.wav,2,Anxious
2-16.wav,2,Anxious
2-160.wav,2,Anxious
2-161.wav,2,Anxious
2-162.wav,2,Anxious
2-163.wav,2,Anxious
2-164.wav,2,Anxious
2-165.wav,2,Anxious
2-166.wav,2,Anxious
2-167.wav,2,Anxious
2-168.wav,2,Anxious
2-169.wav,2,Anxious
2-17.wav,2,Anxious
2-170.wav,2,Anxious
2-171.wav,2,Anxious
2-172.wav,2,Anxious
2-173.wav,2,Anxious
2-174.wav,2,Anxious
2-175.wav,2,Anxious
2-176.wav,2,Anxious
2-177.wav,2,Anxious
2-178.wav,2,Anxious
2-179.wav,2,Anxious
2-18.wav,2,Anxious
2-180.wav,2,Anxious
2-181.wav,2,Anxious
2-182.wav,2,Anxious
2-183.wav,2,Anxious
2-184.wav,2,Anxious
2-185.wav,2,Anxious
2-186.wav,2,Anxious
2-187.wav,2,Anxious
2-188.wav,2,Anxious
2-189.wav,2,Anxious
2-19.wav,2,Anxious
2-190.wav,2,Anxious
2-191.wav,2,Anxious
2-192.wav,2,Anxious
2-193.wav,2,Anxious
2-194.wav,2,Anxious
2-195.wav,2,Anxious
2-196.wav,2,Anxious
2-197.wav,2,Anxious
2-198.wav,2,Anxious
2-199.wav,2,Anxious
2-2.wav,2,Anxious
2-20.wav,2,Anxious
2-200.wav,2,Anxious
2-201.wav,2,Anxious
2-202.wav,2,Anxious
2-203.wav,2,Anxious
2-204.wav,2,Anxious
2-205.wav,2,Anxious
2-206.wav,2,Anxious
2-207.wav,2,Anxious
2-208.wav,2,Anxious
2-209.wav,2,Anxious
2-21.wav,2,Anxious
2-210.wav,2,Anxious
2-211.wav,2,Anxious
2-212.wav,2,Anxious
2-213.wav,2,Anxious
2-214.wav,2,Anxious
2-215.wav,2,Anxious
2-216.wav,2,Anxious
2-217.wav,2,Anxious
2-218.wav,2,Anxious
2-219.wav,2,Anxious
2-22.wav,2,Anxious
2-220.wav,2,Anxious
2-221.wav,2,Anxious
2-222.wav,2,Anxious
2-223.wav,2,Anxious
2-224.wav,2,Anxious
2-225.wav,2,Anxious
2-226.wav,2,Anxious
2-227.wav,2,Anxious
2-228.wav,2,Anxious
2-229.wav,2,Anxious
2-23.wav,2,Anxious
2-230.wav,2,Anxious
2-231.wav,2,Anxious
2-232.wav,2,Anxious
2-233.wav,2,Anxious
2-234.wav,2,Anxious
2-235.wav,2,Anxious
2-236.wav,2,Anxious
2-237.wav,2,Anxious
2-238.wav,2,Anxious
2-239.wav,2,Anxious
2-24.wav,2,Anxious
2-240.wav,2,Anxious
2-25.wav,2,Anxious
2-26.wav,2,Anxious
2-27.wav,2,Anxious
2-28.wav,2,Anxious
2-29.wav,2,Anxious
2-3.wav,2,Anxious
2-30.wav,2,Anxious
2-31.wav,2,Anxious
2-32.wav,2,Anxious
2-33.wav,2,Anxious
2-34.wav,2,Anxious
2-35.wav,2,Anxious
2-36.wav,2,Anxious
2-37.wav,2,Anxious
2-38.wav,2,Anxious
2-39.wav,2,Anxious
2-4.wav,2,Anxious
2-40.wav,2,Anxious
2-41.wav,2,Anxious
2-42.wav,2,Anxious
2-43.wav,2,Anxious
2-44.wav,2,Anxious
2-45.wav,2,Anxious
2-46.wav,2,Anxious
2-47.wav,2,Anxious
2-48.wav,2,Anxious
2-49.wav,2,Anxious
2-5.wav,2,Anxious
2-50.wav,2,Anxious
2-51.wav,2,Anxious
2-52.wav,2,Anxious
2-53.wav,2,Anxious
2-54.wav,2,Anxious
2-55.wav,2,Anxious
2-56.wav,2,Anxious
2-57.wav,2,Anxious
2-58.wav,2,Anxious
2-59.wav,2,Anxious
2-6.wav,2,Anxious
2-60.wav,2,Anxious
2-61.wav,2,Anxious
2-62.wav,2,Anxious
2-63.wav,2,Anxious
2-64.wav,2,Anxious
2-65.wav,2,Anxious
2-66.wav,2,Anxious
2-67.wav,2,Anxious
2-68.wav,2,Anxious
2-69.wav,2,Anxious
2-7.wav,2,Anxious
2-70.wav,2,Anxious
2-71.wav,2,Anxious
2-72.wav,2,Anxious
2-73.wav,2,Anxious
2-74.wav,2,Anxious
2-75.wav,2,Anxious
2-76.wav,2,Anxious
2-77.wav,2,Anxious
2-78.wav,2,Anxious
2-79.wav,2,Anxious
2-8.wav,2,Anxious
2-80.wav,2,Anxious
2-81.wav,2,Anxious
2-82.wav,2,Anxious
2-83.wav,2,Anxious
2-84.wav,2,Anxious
2-85.wav,2,Anxious
2-86.wav,2,Anxious
2-87.wav,2,Anxious
2-88.wav,2,Anxious
2-89.wav,2,Anxious
2-9.wav,2,Anxious
2-90.wav,2,Anxious
2-91.wav,2,Anxious
2-92.wav,2,Anxious
2-93.wav,2,Anxious
2-94.wav,2,Anxious
2-95.wav,2,Anxious
2-96.wav,2,Anxious
2-97.wav,2,Anxious
2-98.wav,2,Anxious
2-99.wav,2,Anxious
3-1.wav,3,Apologetic
3-10.wav,3,Apologetic
3-100.wav,3,Apologetic
3-101.wav,3,Apologetic
3-102.wav,3,Apologetic
3-103.wav,3,Apologetic
3-104.wav,3,Apologetic
3-105.wav,3,Apologetic
3-106.wav,3,Apologetic
3-107.wav,3,Apologetic
3-108.wav,3,Apologetic
3-109.wav,3,Apologetic
3-11.wav,3,Apologetic
3-110.wav,3,Apologetic
3-111.wav,3,Apologetic
3-112.wav,3,Apologetic
3-113.wav,3,Apologetic
3-114.wav,3,Apologetic
3-115.wav,3,Apologetic
3-116.wav,3,Apologetic
3-117.wav,3,Apologetic
3-118.wav,3,Apologetic
3-119.wav,3,Apologetic
3-12.wav,3,Apologetic
3-120.wav,3,Apologetic
3-121.wav,3,Apologetic
3-122.wav,3,Apologetic
3-123.wav,3,Apologetic
3-124.wav,3,Apologetic
3-125.wav,3,Apologetic
3-126.wav,3,Apologetic
3-127.wav,3,Apologetic
3-128.wav,3,Apologetic
3-129.wav,3,Apologetic
3-13.wav,3,Apologetic
3-130.wav,3,Apologetic
3-131.wav,3,Apologetic
3-132.wav,3,Apologetic
3-133.wav,3,Apologetic
3-134.wav,3,Apologetic
3-135.wav,3,Apologetic
3-136.wav,3,Apologetic
3-137.wav,3,Apologetic
3-138.wav,3,Apologetic
3-139.wav,3,Apologetic
3-14.wav,3,Apologetic
3-140.wav,3,Apologetic
3-141.wav,3,Apologetic
3-142.wav,3,Apologetic
3-143.wav,3,Apologetic
3-144.wav,3,Apologetic
3-145.wav,3,Apologetic
3-146.wav,3,Apologetic
3-147.wav,3,Apologetic
3-148.wav,3,Apologetic
3-149.wav,3,Apologetic
3-15.wav,3,Apologetic
3-150.wav,3,Apologetic
3-151.wav,3,Apologetic
3-152.wav,3,Apologetic
3-153.wav,3,Apologetic
3-154.wav,3,Apologetic
3-155.wav,3,Apologetic
3-156.wav,3,Apologetic
3-157.wav,3,Apologetic
3-158.wav,3,Apologetic
3-159.wav,3,Apologetic
3-16.wav,3,Apologetic
3-160.wav,3,Apologetic
3-161.wav,3,Apologetic
3-162.wav,3,Apologetic
3-163.wav,3,Apologetic
3-164.wav,3,Apologetic
3-165.wav,3,Apologetic
3-166.wav,3,Apologetic
3-167.wav,3,Apologetic
3-168.wav,3,Apologetic
3-169.wav,3,Apologetic
3-17.wav,3,Apologetic
3-170.wav,3,Apologetic
3-171.wav,3,Apologetic
3-172.wav,3,Apologetic
3-173.wav,3,Apologetic
3-174.wav,3,Apologetic
3-175.wav,3,Apologetic
3-176.wav,3,Apologetic
3-177.wav,3,Apologetic
3-178.wav,3,Apologetic
3-179.wav,3,Apologetic
3-18.wav,3,Apologetic
3-180.wav,3,Apologetic
3-181.wav,3,Apologetic
3-182.wav,3,Apologetic
3-183.wav,3,Apologetic
3-184.wav,3,Apologetic
3-185.wav,3,Apologetic
3-186.wav,3,Apologetic
3-187.wav,3,Apologetic
3-188.wav,3,Apologetic
3-189.wav,3,Apologetic
3-19.wav,3,Apologetic
3-190.wav,3,Apologetic
3-191.wav,3,Apologetic
3-192.wav,3,Apologetic
3-193.wav,3,Apologetic
3-194.wav,3,Apologetic
3-195.wav,3,Apologetic
3-196.wav,3,Apologetic
3-197.wav,3,Apologetic
3-198.wav,3,Apologetic
3-199.wav,3,Apologetic
3-2.wav,3,Apologetic
3-20.wav,3,Apologetic
3-200.wav,3,Apologetic
3-201.wav,3,Apologetic
3-202.wav,3,Apologetic
3-203.wav,3,Apologetic
3-204.wav,3,Apologetic
3-205.wav,3,Apologetic
3-206.wav,3,Apologetic
3-207.wav,3,Apologetic
3-208.wav,3,Apologetic
3-209.wav,3,Apologetic
3-21.wav,3,Apologetic
3-210.wav,3,Apologetic
3-211.wav,3,Apologetic
3-212.wav,3,Apologetic
3-213.wav,3,Apologetic
3-214.wav,3,Apologetic
3-215.wav,3,Apologetic
3-216.wav,3,Apologetic
3-217.wav,3,Apologetic
3-218.wav,3,Apologetic
3-219.wav,3,Apologetic
3-22.wav,3,Apologetic
3-220.wav,3,Apologetic
3-221.wav,3,Apologetic
3-222.wav,3,Apologetic
3-223.wav,3,Apologetic
3-224.wav,3,Apologetic
3-225.wav,3,Apologetic
3-226.wav,3,Apologetic
3-227.wav,3,Apologetic
3-228.wav,3,Apologetic
3-229.wav,3,Apologetic
3-23.wav,3,Apologetic
3-230.wav,3,Apologetic
3-231.wav,3,Apologetic
3-232.wav,3,Apologetic
3-233.wav,3,Apologetic
3-234.wav,3,Apologetic
3-235.wav,3,Apologetic
3-236.wav,3,Apologetic
3-237.wav,3,Apologetic
3-238.wav,3,Apologetic
3-239.wav,3,Apologetic
3-24.wav,3,Apologetic
3-240.wav,3,Apologetic
3-25.wav,3,Apologetic
3-26.wav,3,Apologetic
3-27.wav,3,Apologetic
3-28.wav,3,Apologetic
3-29.wav,3,Apologetic
3-3.wav,3,Apologetic
3-30.wav,3,Apologetic
3-31.wav,3,Apologetic
3-32.wav,3,Apologetic
3-33.wav,3,Apologetic
3-34.wav,3,Apologetic
3-35.wav,3,Apologetic
3-36.wav,3,Apologetic
3-37.wav,3,Apologetic
3-38.wav,3,Apologetic
3-39.wav,3,Apologetic
3-4.wav,3,Apologetic
3-40.wav,3,Apologetic
3-41.wav,3,Apologetic
3-42.wav,3,Apologetic
3-43.wav,3,Apologetic
3-44.wav,3,Apologetic
3-45.wav,3,Apologetic
3-46.wav,3,Apologetic
3-47.wav,3,Apologetic
3-48.wav,3,Apologetic
3-49.wav,3,Apologetic
3-5.wav,3,Apologetic
3-50.wav,3,Apologetic
3-51.wav,3,Apologetic
3-52.wav,3,Apologetic
3-53.wav,3,Apologetic
3-54.wav,3,Apologetic
3-55.wav,3,Apologetic
3-56.wav,3,Apologetic
3-57.wav,3,Apologetic
3-58.wav,3,Apologetic
3-59.wav,3,Apologetic
3-6.wav,3,Apologetic
3-60.wav,3,Apologetic
3-61.wav,3,Apologetic
3-62.wav,3,Apologetic
3-63.wav,3,Apologetic
3-64.wav,3,Apologetic
3-65.wav,3,Apologetic
3-66.wav,3,Apologetic
3-67.wav,3,Apologetic
3-68.wav,3,Apologetic
3-69.wav,3,Apologetic
3-7.wav,3,Apologetic
3-70.wav,3,Apologetic
3-71.wav,3,Apologetic
3-72.wav,3,Apologetic
3-73.wav,3,Apologetic
3-74.wav,3,Apologetic
3-75.wav,3,Apologetic
3-76.wav,3,Apologetic
3-77.wav,3,Apologetic
3-78.wav,3,Apologetic
3-79.wav,3,Apologetic
3-8.wav,3,Apologetic
3-80.wav,3,Apologetic
3-81.wav,3,Apologetic
3-82.wav,3,Apologetic
3-83.wav,3,Apologetic
3-84.wav,3,Apologetic
3-85.wav,3,Apologetic
3-86.wav,3,Apologetic
3-87.wav,3,Apologetic
3-88.wav,3,Apologetic
3-89.wav,3,Apologetic
3-9.wav,3,Apologetic
3-90.wav,3,Apologetic
3-91.wav,3,Apologetic
3-92.wav,3,Apologetic
3-93.wav,3,Apologetic
3-94.wav,3,Apologetic
3-95.wav,3,Apologetic
3-96.wav,3,Apologetic
3-97.wav,3,Apologetic
3-98.wav,3,Apologetic
3-99.wav,3,Apologetic
4-1.wav,4,Concerned
4-10.wav,4,Concerned
4-100.wav,4,Concerned
4-101.wav,4,Concerned
4-102.wav,4,Concerned
4-103.wav,4,Concerned
4-104.wav,4,Concerned
4-105.wav,4,Concerned
4-106.wav,4,Concerned
4-107.wav,4,Concerned
4-108.wav,4,Concerned
4-109.wav,4,Concerned
4-11.wav,4,Concerned
4-110.wav,4,Concerned
4-111.wav,4,Concerned
4-112.wav,4,Concerned
4-113.wav,4,Concerned
4-114.wav,4,Concerned
4-115.wav,4,Concerned
4-116.wav,4,Concerned
4-117.wav,4,Concerned
4-118.wav,4,Concerned
4-119.wav,4,Concerned
4-12.wav,4,Concerned
4-120.wav,4,Concerned
4-121.wav,4,Concerned
4-122.wav,4,Concerned
4-123.wav,4,Concerned
4-124.wav,4,Concerned
4-125.wav,4,Concerned
4-126.wav,4,Concerned
4-127.wav,4,Concerned
4-128.wav,4,Concerned
4-129.wav,4,Concerned
4-13.wav,4,Concerned
4-130.wav,4,Concerned
4-131.wav,4,Concerned
4-132.wav,4,Concerned
4-133.wav,4,Concerned
4-134.wav,4,Concerned
4-135.wav,4,Concerned
4-136.wav,4,Concerned
4-137.wav,4,Concerned
4-138.wav,4,Concerned
4-139.wav,4,Concerned
4-14.wav,4,Concerned
4-140.wav,4,Concerned
4-141.wav,4,Concerned
4-142.wav,4,Concerned
4-143.wav,4,Concerned
4-144.wav,4,Concerned
4-145.wav,4,Concerned
4-146.wav,4,Concerned
4-147.wav,4,Concerned
4-148.wav,4,Concerned
4-149.wav,4,Concerned
4-15.wav,4,Concerned
4-150.wav,4,Concerned
4-151.wav,4,Concerned
4-152.wav,4,Concerned
4-153.wav,4,Concerned
4-154.wav,4,Concerned
4-155.wav,4,Concerned
4-156.wav,4,Concerned
4-157.wav,4,Concerned
4-158.wav,4,Concerned
4-159.wav,4,Concerned
4-16.wav,4,Concerned
4-160.wav,4,Concerned
4-161.wav,4,Concerned
4-162.wav,4,Concerned
4-163.wav,4,Concerned
4-164.wav,4,Concerned
4-165.wav,4,Concerned
4-166.wav,4,Concerned
4-167.wav,4,Concerned
4-168.wav,4,Concerned
4-169.wav,4,Concerned
4-17.wav,4,Concerned
4-170.wav,4,Concerned
4-171.wav,4,Concerned
4-172.wav,4,Concerned
4-173.wav,4,Concerned
4-174.wav,4,Concerned
4-175.wav,4,Concerned
4-176.wav,4,Concerned
4-177.wav,4,Concerned
4-178.wav,4,Concerned
4-179.wav,4,Concerned
4-18.wav,4,Concerned
4-180.wav,4,Concerned
4-181.wav,4,Concerned
4-182.wav,4,Concerned
4-183.wav,4,Concerned
4-184.wav,4,Concerned
4-185.wav,4,Concerned
4-186.wav,4,Concerned
4-187.wav,4,Concerned
4-188.wav,4,Concerned
4-189.wav,4,Concerned
4-19.wav,4,Concerned
4-190.wav,4,Concerned
4-191.wav,4,Concerned
4-192.wav,4,Concerned
4-193.wav,4,Concerned
4-194.wav,4,Concerned
4-195.wav,4,Concerned
4-196.wav,4,Concerned
4-197.wav,4,Concerned
4-198.wav,4,Concerned
4-199.wav,4,Concerned
4-2.wav,4,Concerned
4-20.wav,4,Concerned
4-200.wav,4,Concerned
4-201.wav,4,Concerned
4-202.wav,4,Concerned
4-203.wav,4,Concerned
4-204.wav,4,Concerned
4-205.wav,4,Concerned
4-206.wav,4,Concerned
4-207.wav,4,Concerned
4-208.wav,4,Concerned
4-209.wav,4,Concerned
4-21.wav,4,Concerned
4-210.wav,4,Concerned
4-211.wav,4,Concerned
4-212.wav,4,Concerned
4-213.wav,4,Concerned
4-214.wav,4,Concerned
4-215.wav,4,Concerned
4-216.wav,4,Concerned
4-217.wav,4,Concerned
4-218.wav,4,Concerned
4-219.wav,4,Concerned
4-22.wav,4,Concerned
4-220.wav,4,Concerned
4-221.wav,4,Concerned
4-222.wav,4,Concerned
4-223.wav,4,Concerned
4-224.wav,4,Concerned
4-225.wav,4,Concerned
4-226.wav,4,Concerned
4-227.wav,4,Concerned
4-228.wav,4,Concerned
4-229.wav,4,Concerned
4-23.wav,4,Concerned
4-230.wav,4,Concerned
4-231.wav,4,Concerned
4-232.wav,4,Concerned
4-233.wav,4,Concerned
4-234.wav,4,Concerned
4-235.wav,4,Concerned
4-236.wav,4,Concerned
4-237.wav,4,Concerned
4-238.wav,4,Concerned
4-239.wav,4,Concerned
4-24.wav,4,Concerned
4-240.wav,4,Concerned
4-25.wav,4,Concerned
4-26.wav,4,Concerned
4-27.wav,4,Concerned
4-28.wav,4,Concerned
4-29.wav,4,Concerned
4-3.wav,4,Concerned
4-30.wav,4,Concerned
4-31.wav,4,Concerned
4-32.wav,4,Concerned
4-33.wav,4,Concerned
4-34.wav,4,Concerned
4-35.wav,4,Concerned
4-36.wav,4,Concerned
4-37.wav,4,Concerned
4-38.wav,4,Concerned
4-39.wav,4,Concerned
4-4.wav,4,Concerned
4-40.wav,4,Concerned
4-41.wav,4,Concerned
4-42.wav,4,Concerned
4-43.wav,4,Concerned
4-44.wav,4,Concerned
4-45.wav,4,Concerned
4-46.wav,4,Concerned
4-47.wav,4,Concerned
4-48.wav,4,Concerned
4-49.wav,4,Concerned
4-5.wav,4,Concerned
4-50.wav,4,Concerned
4-51.wav,4,Concerned
4-52.wav,4,Concerned
4-53.wav,4,Concerned
4-54.wav,4,Concerned
4-55.wav,4,Concerned
4-56.wav,4,Concerned
4-57.wav,4,Concerned
4-58.wav,4,Concerned
4-59.wav,4,Concerned
4-6.wav,4,Concerned
4-60.wav,4,Concerned
4-61.wav,4,Concerned
4-62.wav,4,Concerned
4-63.wav,4,Concerned
4-64.wav,4,Concerned
4-65.wav,4,Concerned
4-66.wav,4,Concerned
4-67.wav,4,Concerned
4-68.wav,4,Concerned
4-69.wav,4,Concerned
4-7.wav,4,Concerned
4-70.wav,4,Concerned
4-71.wav,4,Concerned
4-72.wav,4,Concerned
4-73.wav,4,Concerned
4-74.wav,4,Concerned
4-75.wav,4,Concerned
4-76.wav,4,Concerned
4-77.wav,4,Concerned
4-78.wav,4,Concerned
4-79.wav,4,Concerned
4-8.wav,4,Concerned
4-80.wav,4,Concerned
4-81.wav,4,Concerned
4-82.wav,4,Concerned
4-83.wav,4,Concerned
4-84.wav,4,Concerned
4-85.wav,4,Concerned
4-86.wav,4,Concerned
4-87.wav,4,Concerned
4-88.wav,4,Concerned
4-89.wav,4,Concerned
4-9.wav,4,Concerned
4-90.wav,4,Concerned
4-91.wav,4,Concerned
4-92.wav,4,Concerned
4-93.wav,4,Concerned
4-94.wav,4,Concerned
4-95.wav,4,Concerned
4-96.wav,4,Concerned
4-97.wav,4,Concerned
4-98.wav,4,Concerned
4-99.wav,4,Concerned
5-1.wav,5,Encouraging
5-10.wav,5,Encouraging
5-100.wav,5,Encouraging
5-101.wav,5,Encouraging
5-102.wav,5,Encouraging
5-103.wav,5,Encouraging
5-104.wav,5,Encouraging
5-105.wav,5,Encouraging
5-106.wav,5,Encouraging
5-107.wav,5,Encouraging
5-108.wav,5,Encouraging
5-109.wav,5,Encouraging
5-11.wav,5,Encouraging
5-110.wav,5,Encouraging
5-111.wav,5,Encouraging
5-112.wav,5,Encouraging
5-113.wav,5,Encouraging
5-114.wav,5,Encouraging
5-115.wav,5,Encouraging
5-116.wav,5,Encouraging
5-117.wav,5,Encouraging
5-118.wav,5,Encouraging
5-119.wav,5,Encouraging
5-12.wav,5,Encouraging
5-120.wav,5,Encouraging
5-121.wav,5,Encouraging
5-122.wav,5,Encouraging
5-123.wav,5,Encouraging
5-124.wav,5,Encouraging
5-125.wav,5,Encouraging
5-126.wav,5,Encouraging
5-127.wav,5,Encouraging
5-128.wav,5,Encouraging
5-129.wav,5,Encouraging
5-13.wav,5,Encouraging
5-130.wav,5,Encouraging
